Id	Tweets	Lang	Location
1225678650470617088	RT @amitmalviya: Till last evening, Lutyens media was like, “Omar is so sweet, why has PSA been slapped on him”. No such love for Mehbooba…	en	Maharashtra
1225678637027905538	RT @desimojito: Imagine the worth of Kejriwal, even a third grade person Javed Akhtar roasted him 😭😭😭 https://t.co/SBsrIBPlFz	en	New Delhi, India
1225678631625576448	Aap Party Came In The Election With There Success For Last 5 year In Delhi Mainly bIn The Field Like Education and… https://t.co/JWr1G2Te0G	en	
1225678628777652224	Kejriwal Factor In Delhi Is Very Important Because The Opposition Is Not That Much Strong , It's Same Like The Gene… https://t.co/gdZXn21sgz	en	
1225678616744169474	"RT @AamAadmiParty: Delhi elections: Kejriwal gone from auto, not from heart, says driver challaned Rs 20,000

 https://t.co/UK10KDSV06"	en	India
1225678605151137796	RT @samchaba9: @sonikasdutta @AstikManhas Kejriwal is a urban naxal. He is a snake with a double face. He hates Hindus and Sikhs but he lov…	en	UT Jammu And Kashmir
1225678604106784771	"RT @snapnchat: At Shaheen Bagh

Muslims are protesting
Sikhs are preparing food 
Christians are reading bible
And hindus are preforming haw…"	en	Pune/New Delhi
1225678596406071297	"RT @Ashish87890: #ManishSisodia

@msisodia OSD Gopal arrested taking bribe, questioning going on, this is the level of corruption of corrup…"	en	
1225678595403550720	Kejriwal if loose also can be opposition leader &amp; can try his luck in Punjab	en	Bengaluru India
1225678588831137792	RT @kapsology: Delhi, when you vote tomorrow, do keep in mind how Modi and Amit Shah took revenge from you for giving 67 seats to AAP in 20…	en	
1225678580052418561	"RT @PTI_News: Shiv Sena praises Delhi CM Arvind Kejriwal for his government's ""ideal"" work in last five years, says Centre should have repl…"	en	Dwarka, New Delhi
1225678578798325761	#AamAadmiParty can easily cross 45 to 48 seats in #Delhi, and  Mr. Arvind Kejriwal can once again be the #ChiefMinister of #DelhiState	en	Mumbai, India
1225678564348968961	"RT @PiyushGoyal: Busting the Fake Claims: Check out CM Arvind Kejriwal ji’s U-turns in the run-up to the Delhi elections.

In this election…"	en	
1225678559022178310	"RT @mvmeet: Manish Sisodia's OSD Gopal Krishna arrested by CBI while receiving Rs 2 lakh bribe

He had demanded Rs 10 lakh bribe

Irony is…"	en	Chennai, India
1225678535555026946	"RT @anisaz9_basit: Arvind Kejriwal is a Thought Process, is a Brand, a Brand of Work &amp; Governance !! 
#KejriwalTsunami https://t.co/cK7r5zP…"	en	Noida
1225678532564549635	"RT @chitranayal09: #AAP_Ka_PakFront
A few days ago a Pakistani minister made a statement in support of Arvind Kejriwal which was indeed ver…"	en	
1225678525639716865	RT @rishibagree: Arvind Kejriwal is not fighting against Corruption he is fighting against BJP only https://t.co/OaBNiBb3UG	en	India
1225678517997686785	RT @amitmalviya: Till last evening, Lutyens media was like, “Omar is so sweet, why has PSA been slapped on him”. No such love for Mehbooba…	en	पुणे
1225678488935395328	RT @rishibagree: Arvind Kejriwal is not fighting against Corruption he is fighting against BJP only https://t.co/OaBNiBb3UG	en	Bangalore 
1225678483830931457	@PunyaPrakop_ The campaign helped but he left it too late. Kejriwal has been campaigning for 6 months and till 3 we… https://t.co/dNurhGCRgD	en	
1225678479011635200	RT @amitmalviya: Till last evening, Lutyens media was like, “Omar is so sweet, why has PSA been slapped on him”. No such love for Mehbooba…	en	hubli, karnataka
1225678474918035457	"You

Yes You 

You who is reading it,

You changed Kejriwal Wave into #KejriwalTsunami ."	en	Kashipur, India
1225678466864955392	"RT @chitranayal09: #AAP_Ka_PakFront
A few days ago a Pakistani minister made a statement in support of Arvind Kejriwal which was indeed ver…"	en	 India (Jammu And Kashmir)
1225678465543729152	"RT @ishkarnBHANDARI: Kejriwal promised to fight Lutyens, swore not to take bunglow.
But 
first thing he did was take bunglow- he has litera…"	en	
1225678461101936640	"RT @PTI_News: Shiv Sena praises Delhi CM Arvind Kejriwal for his government's ""ideal"" work in last five years, says Centre should have repl…"	en	Delhi
1225678460976160769	RT @iSinghVikash: Delhi Vyapari Sangh has announced their support to BJP. In 2015 they were main supporters of Kejriwal.	en	India
1225678459688505348	"RT @HindustaniSalim: This is the Craze &amp; Love for Arvind Kejriwal !!

#KejriwalTsunami https://t.co/vGWioRyjPn"	en	Noida
1225678453191499777	RT @ShekharGupta: Kaveree Bamzai ⁦@kavereeb⁩ insight on Manish Sisodia, the quieter and doer half of Delhi’s ‘power couple’,  or Arvind Kej…	en	
1225678442621878278	RT @amitmalviya: Republic Bharat reporting that Manish Sisodia’s OSD has been caught red handed accepting 2 lakh rupees bribe... No wonder…	en	मुंद्रा, भारत
1225678417657360384	"RT @PTI_News: Shiv Sena praises Delhi CM Arvind Kejriwal for his government's ""ideal"" work in last five years, says Centre should have repl…"	en	jupiter
1225678402331410432	"RT @JantaKaReporter: Shiv Sena praises Delhi CM Arvind Kejriwal for his government's ""ideal"" work in last five years, says Centre should ha…"	en	
1225678400938921985	"RT @ishkarnBHANDARI: Kejriwal promised to fight Lutyens, swore not to take bunglow.
But 
first thing he did was take bunglow- he has litera…"	en	NAGPUR
1225678397847699458	"RT @mvmeet: Manish Sisodia's OSD Gopal Krishna arrested by CBI while receiving Rs 2 lakh bribe

He had demanded Rs 10 lakh bribe

Irony is…"	en	Mumbai🇮🇳
1225678393527504896	RT @amitmalviya: Republic Bharat reporting that Manish Sisodia’s OSD has been caught red handed accepting 2 lakh rupees bribe... No wonder…	en	Delhi
1225678344735219714	RT @amitmalviya: Republic Bharat reporting that Manish Sisodia’s OSD has been caught red handed accepting 2 lakh rupees bribe... No wonder…	en	Motihari, India
1225678343602704384	"RT @ishkarnBHANDARI: Arvind Kejriwal said in Jan 2014 he is an ‘Anarchist’ @republic 

After he won power &amp; he has unleashed Anarchy on Str…"	en	Kolkata
1225678327207170053	RT @rishibagree: Arvind Kejriwal is not fighting against Corruption he is fighting against BJP only https://t.co/OaBNiBb3UG	en	Bharatvarsh
1225679127513985024	RT @AmitShah: People of Delhi have decided to uproot the inefficient AAP government that has done nothing except spreading lies. Very soon…	en	
1225679127392354306	"RT @IGaneshMalhotra: Aap Candidate in tri nager 
Bjp win✌️✌️
#AAP_Ka_PakFront
 https://t.co/gmTOpjlDt9"	en	नई दिल्ली, भारत
1225679119003684866	"RT @drmonika_langeh: AAP is a Corrupt ,Antinationalist ,Riot-Creater party which can go to any extent for its Political Benefit.
So Delhi i…"	en	India
1225679113609834503	RT @justvoot: Let’s have some asli applause for the winners of Round 1 – #SidharthShukla #AsimRiaz, #ShehnazKaur, and #RashamiDesai! Kya aa…	en	
1225679110136987650	"RT @Being_Vinita: AAP government unable to provide clean water to the people of Delhi.

Shri @narendramodi ji's government aims to provide…"	en	Mumbai, India
1225679105451909120	"RT @NAN_DINI_: Saying it as it is. 

Will the organisers of Shaheen Bagh allow this to be heard ?

Will the AAP, Congress, Owaisi Brothers,…"	en	
1225679092567068672	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	
1225679088767004674	"RT @mvmeet: Now ED report says Radical Islamist Org PFI not just funded Shaheen Bagh Protest,

But its chief is in touch with AAP &amp; Congres…"	en	Bangalore
1225679085868765186	"RT @SwamiGeetika: Delhi's Deputy CM Manish Sisodia’s OSD Gopal Krishna Madhav 
caught red handed taking a bribe of Rs 2 Lakhs

AAP which cl…"	en	
1225679077236805637	RT @republic: #AAPWithPFI | It's a concocted, fabricated story. Why doesn't the government ban the PFI?: Ravi Srivastava- Political Analyst…	en	Hisar
1225679076288954368	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	Durbhanga
1225679075777187841	"RT @aartic02: Cakewalk for AAP 👉👉👉 
#KejriwalTsunami  https://t.co/H3QcBngiho"	en	Noida
1225679061545959426	"@justvoot Aap to legend ho
#ShehnazKeAsliFans 
#AsliFans 
#BB13OnVoot"	en	Himachal pradesh
1225679057561378816	@ANI ED in its report said AAP has link with PFI. Showed the proof of Whats App chats also. What happened? Nothing.… https://t.co/8AHK0qE4Qm	en	
1225679054507872263	"RT @SwamiGeetika: Wonder those complaining Mehbooba Mufti &amp; Omar Abdullah booked under Public Safety Act,

ever raised voice when Farooq Ab…"	en	
1225679053576798208	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	
1225679053396430849	RT @TheKhbri: As far as i Know about Previous seasons Promo of Mall task was always Telecast on previous day by showing any old Promo. This…	en	kolkata
1225679050833719297	"You always blame kashmiri's for everything.
Aba yaha kisko blame karenge aap?"	en	badi door se aye hai.
1225679050728849408	"RT @DevenderYadav_: Important Tweet :-

BJP Jumla Card = 1 scooty, 1 cycle

Scooty = 75000 ×1
Cycle = 5000 ×1

Total 80000 per family in 5…"	en	
1225679050506555392	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	देहरादून, भारत
1225679047327223808	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	India
1225679042260520960	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	New Delhi, India
1225679040666718208	RT @desimojito: If you are going to vote for AAP tomorrow, make sure you press the button of BJP first just to check if the EVMs are not ha…	en	Jalandhar, India
1225679033880342528	@justvoot Aap itne confident.  Kese ho.      #BB13OnVoot #AsliFans #ShehnazKeAsliFans	en	India
1225679025156194305	RT @desimojito: If you are going to vote for AAP tomorrow, make sure you press the button of BJP first just to check if the EVMs are not ha…	en	
1225679022908047360	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	Kolkata, India
1225679020219490305	"RT @DaaruBaazMehta: BREAKING

@msisodia applauds CBI for taking action against Corrupt Officer.

Demands stern punishment for such corrupti…"	en	Chhattisgarh, India
1225679016687886338	RT @pbhushan1: Why does Shah say that Delhi election results will shock everyone? It means he knows that everyone expects AAP to win and BJ…	en	india
1225679015144382466	"RT @DevenderYadav_: Important Tweet :-

BJP Jumla Card = 1 scooty, 1 cycle

Scooty = 75000 ×1
Cycle = 5000 ×1

Total 80000 per family in 5…"	en	Mumbra, Navi Mumbai
1225679013651210241	RT @justvoot: Bros turned foes – Asim &amp; Sidharth have entered the semi-finale ring. Aap kiske liye comments ki bauchhar karoge, to make the…	en	
1225679011432427520	"RT @shirodkarharshu: Remember this when go out to vote!
#AAP_Ka_PakFront
https://t.co/yURqNvcnve"	en	Indiana, USA
1225679008035000320	RT @TheRituChaudhry: Government schools in Delhi seem to have been sending forms back home via students. These forms are a pledge to vote f…	en	
1225679002733445120	"For me this is enough to vote AAP!
#KejriwalTsunami
https://t.co/1lq8C1reUn"	en	India
1225679002293039104	"RT @drmonika_langeh: AAP is a Corrupt ,Antinationalist ,Riot-Creater party which can go to any extent for its Political Benefit.
So Delhi i…"	en	New Delhi, India
1225679001928101889	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	la la land
1225678999398928384	RT @M_Lekhi: Losers have already started building their case. When BJP loses an election after election from Rajasthan, MP...&amp; AAP won elec…	en	Mumbai🇮🇳
1225678995271770113	I live in Uttar Pradesh and he is not authorised to support someone on my behalf. We have elected @myogioffice to r… https://t.co/rW71JHESRK	en	Ghaziabad
1225678991727579137	"RT @IYC: In 3 years, the AAP govt spent close to 300 crore only on publicity. 4 times more than the former Congress govt: RTI.
All to promo…"	en	Basudebpur, India
1225678983850651657	"RT @theskindoctor13: Less than 48 hours to voting left. Who is going to win the Delhi assembly elections 2020?

Comment your prediction on…"	en	
1225678976468672512	"RT @saifurrhmn90: Most trusted opinion poll from ground

AAP 63-70
BJP. 0-8
INC 0-3

 #अबकी_बार_45_पार"	en	New Delhi, India
1225678969334140928	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	केजरीवाल के गमले मे🌵
1225678968998617088	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	India
1225678968860241921	"RT @Kannadanammamma: I am a Delhi voter !
I will vote for Congress ! 2015 was the only exception and I regret that I ever voted AAP"	en	Aamchi Mumbai ❤️
1225678963646717952	"RT @BJP4Karnataka: For 5 years, Delhi suffered under the tyranny of Anarchist @ArvindKejriwal.

His rule brought untold miseries to the Com…"	en	
1225678961251766273	RT @Being_Humor: BJP and AAP contesting #DelhiElection meanwhile Congress 😹😹 https://t.co/aFypGJO6XZ	en	Mumbai, India
1225678958575796228	"RT @SwamiGeetika: Delhi's Deputy CM Manish Sisodia’s OSD Gopal Krishna Madhav 
caught red handed taking a bribe of Rs 2 Lakhs

AAP which cl…"	en	
1225678949822259203	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	
1225678949344088065	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	Minion Island 
1225678947951661056	@dilip9450k @dharmendrawords @ArvindKejriwal Why AAP ldrs didn't clear this mis propaganda by bjp it cell from a year??	en	India-Bhopal
1225678944092868610	"RT @vanitajain21: #MeraDeshMahan

Whether they hold #AAP placards or #Congress flags...
But one thing is crystal clear...India will only vo…"	en	Varanasi, India
1225678936459235329	"RT @SwamiGeetika: Delhi's Deputy CM Manish Sisodia’s OSD Gopal Krishna Madhav 
caught red handed taking a bribe of Rs 2 Lakhs

AAP which cl…"	en	
1225678930260054016	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	Pondicherry
1225678929286971394	RT @GappistanRadio: BJP lost power in Maharashtra, MP, Rajasthan, Jharkhand, CG without once blaming EVM, AAP supporters like her have alre…	en	
1225678924765511680	RT @Outlookindia: A day before the Delhi Assembly polls, the @ShivSena  heaped praises on Chief Minister @ArvindKejriwal for his government…	en	Digitally Globally ... 
1225678923498811392	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	India
1225678918545371136	"RT @AudaciousQuest: BJP does politics on religion
AAP does same

BJP does H-M/Pak
AAP does same

BJP doesn't stand by Constitution
AAP does…"	en	Dlndigul
1225678910873980933	RT @Outlookindia: A day before the Delhi Assembly polls, the @ShivSena  heaped praises on Chief Minister @ArvindKejriwal for his government…	en	Mumbai, India
1225678905165500416	"RT @theskindoctor13: Less than 48 hours to voting left. Who is going to win the Delhi assembly elections 2020?

Comment your prediction on…"	en	
1225678904439885827	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	Hyderabad, Telangana
1225678904125296646	"RT @ThePlacardGuy: People with low IQ are voting for AAP.

Whom are you voting for tomorrow?"	en	
1225678901382270976	"RT @GatimaanBharat: LIBRANDUS can FORGET,
NATION WON'T...

#AAP_Ka_PakFront https://t.co/TwI0p7Qwo7"	en	RTing +VeNEET Tweets since2016
1225678901277380608	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	, India
1225678898215522308	RT @desimojito: If you are going to vote for AAP tomorrow, make sure you press the button of BJP first just to check if the EVMs are not ha…	en	India
1225678890263171072	"RT @sonikasdutta: CBI has arrested Gopal Krishna Madhav OSD To Delhi's Deputy CM Manish Sisodia.
He was caught red-handed while taking a br…"	en	
1225678888799354886	"RT @bpjIndia: Chronology ko samajye

SoldOutMedia 

UrbanNaxals 

Aaptards 

Liberals 

Antinationals 

Pakistan wants @amitshah ji to resi…"	en	London , UK
1225678886257618945	"@jellyx20 My prediction :

AAP 35
BJP 35
#DelhiElection2020"	en	wardha,Maharashtra,india
1225678883774550018	"RT @SourabhJainIET: Aam Aadmi is set to return to power with another landslide victory.

#KejriwalTsunami 

https://t.co/iF2XH8jkdB"	en	
1225678882990260225	RT @TheHeartWoman: Chants of Modi Modi in AAP Rally. See how the candidate gets angry and throws things at the crowd. This is hilarious.  🤣…	en	Jalandhar, India
1225678879420870656	@shefali_bagga Aapki meko bigboss strong point of view lg rha tha maim aur aapki jha tk journey tho bhut best lgi m… https://t.co/zf5zHJxZaY	en	New Delhi, India
1225678877025943555	"RT @hemirdesai: Vote for INDIA not for Pakistan. 

INDIA First then Other All Free Schemes.

We will Earn Our Basic Facilities 

But We Won…"	en	London , UK
1225678863306354689	"RT @srinivasiyc: In 3 years, the AAP govt spent close to 300 crore only on publicity. 4 times more than the former Congress govt: RTI.
All…"	en	Basudebpur, India
1225678862257803272	RT @uttrashada: #AAP_Ka_PakFront --  TRUTH hurts even our EC  ! He is quick to issue notices to a YOGI the CM of the world but hs no spine…	en	London , UK
1225678853902761985	@realumarriaz Enexpected hi game honi chahiye wahi to uski speciality he...no one can decode him...and Rahi baat lo… https://t.co/5Oa5XT3OmW	en	
1225678852703129601	"RT @shirodkarharshu: AAP student wing leader Qasim Usmani was involved in Jamia Violence 
AAP MLA Amanatullah Khan was seen with Sharjeel I…"	en	नई दिल्ली, भारत
1225678850618605568	RT @M_Lekhi: Losers have already started building their case. When BJP loses an election after election from Rajasthan, MP...&amp; AAP won elec…	en	Motihari, India
1225678846294233088	RT @MrutyunjayNJ: When People started chanting Modi Modi in rally of AAP female MLA candidate. She started beating the the voters with AAP…	en	Mumbai, India
1225678841101729800	RT @kishimalik01: Alhamdolillah #IrshadBhatti sb has also put his contribution in #HBD_WaseemBadami and wished @WaseemBadami a very happy b…	en	Islamabad, Pakistan
1225678831790329856	RT @pbhushan1: Why does Shah say that Delhi election results will shock everyone? It means he knows that everyone expects AAP to win and BJ…	en	
1225678827805761536	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	
1225678827205971968	RT @Nicks103: Badly need AAP meltdown tomorrow. Should finish below 35	en	.
1225678825591164933	Aap is more dangerous than Congress... People should really take their selection process more seriously... https://t.co/7GGRUwrrVs	en	
1225678818926419968	"RT @Being_Vinita: AAP government unable to provide clean water to the people of Delhi.

Shri @narendramodi ji's government aims to provide…"	en	
1225678813213818880	"RT @Being_Vinita: CBI has arrested Gopal Krishna Madhav OSD To Delhi's Deputy CM Manish Sisodia.
He was caught red-handed while taking a br…"	en	नई दिल्ली, भारत
1225678811016003584	@KillAuDeepState @QuriousIn @HartWexford @joshgnosis Which article? The AAP article?	en	Middle Earth
1225678807912157185	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	Noida, India
1225678807144615937	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	India
1225678805680840704	"RT @jitenderkhalsa: 50% of Delhi population received electricity subsidy in FY20 under AAP

 https://t.co/hWqBtGTpxG"	en	
1225678798726656000	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	भारत
1225678798403715072	RT @RatanSharda55: Can’t imagine that he is a SC lawyer. He doesn’t respect court judgements unless they are as per his liking! Typical ill…	en	DELHI NCR
1225678794561712128	"RT @SourabhJainIET: Aam Aadmi is set to return to power with another landslide victory.

#KejriwalTsunami 

https://t.co/iF2XH8jkdB"	en	Noida
1225679143691419649	@realDonaldTrump Wouldn’t it be a hoot if Donald Trump got himself Impeached Forever for trying to Extort Ukraine w… https://t.co/3WjE2ttMcY	en	
1225679142974177281	"RT @Sunil_Deodhar: CAA is getting unprecedented support from fellow Indians across the India.

So far,1 Crore missed call &amp; counting in sup…"	en	Mumbai, India
1225679140306612227	"Mr. Brown of Maryland, Mr. Johnson of Georgia, Mr. Correa, and Mr. Meeks)

https://t.co/lclWNHuZtl"	en	United States
1225679140042395650	RT @glennkirschner2: Desperate plea to Congress: the Trump administration refused to turn over documents that would prove Trump’s crimes &amp;…	en	Hutchinson, MN
1225679135982288897	"@KapilMishra_IND @SatyaSanatanInd Opinion Poll
Delhi Assembly Election - 2020
BJP: 43 (+–5)
AAP: 18 (+–5)
CONGRESS:… https://t.co/OJnHYlnjZ7"	en	🕉️अखंड भारत🚩🚩
1225679132823977984	RT @GabeMtt: @SpeakerPelosi I would like to thank you and all of Congress for wasting 3 years time and millions of dollars on an impeachmen…	en	
1225679131234320384	RT @BJP4India: Dr. @drharshvardhan, a respected Parliamentarian, condemned Rahul Gandhi’s ‘dande’ remark against PM Modi. Here’s how Congre…	en	Kanpur, India
1225679128507977729	RT @BJP4India: Dr. @drharshvardhan, a respected Parliamentarian, condemned Rahul Gandhi’s ‘dande’ remark against PM Modi. Here’s how Congre…	en	prayagraj
1225679122325590016	These Gau Rakshak Dal are running a parallel system with complete sanction from the top. Oh, we have a congress gov… https://t.co/oMf5RlSjhr	en	Kaun Jaye Zauq, par Dilli ki..
1225679121646149632	RT @MikeGrunwald: I went to an obscure hearing today in the Danish Parliament. It blew my mind, not because of the substance, but because t…	en	Qld Australia
1225679119775457281	@Devan3096V @pandashivsainik @priyankac19 @itispalkova @Jayasri @BJP4India @Dev_Fadnavis @NupurSharmaBJP… https://t.co/r411C2Gs53	en	
1225679115799236614	RT @maxkutner: The Senate Intelligence Committee today released the third part of its five-part report on its Russia investigation. Recall…	en	United States
1225679115572764672	RT @BJP4India: Dr. @drharshvardhan, a respected Parliamentarian, condemned Rahul Gandhi’s ‘dande’ remark against PM Modi. Here’s how Congre…	en	Kolkata, India
1225679115065282560	PM @narendramodi ji accused Congress and Left of inciting people at protest sites. PM Modiji also attacked Congress… https://t.co/SW4Il4u917	en	Mumbai, Jalna, India
1225679115052711937	RT @RandPaul: You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes o…	en	
1225679108996136963	"RT @Fkdotpk1: The Congress, he cautioned him, will “deceive you after its interests are met and you will repent one day.”

Which word of Ji…"	en	
1225679102931132416	"RT @Road_trippn: WHO’S SO EVIL THEY WANT KIDS 2 GO HUNGRY ALL DAMN DAY?
A rule change to the federal food stamp program proposed by the Tru…"	en	
1225679102448824323	"RT @waltshaub: 1/

We're in the heads-on-pikes phase of burgeoning authoritarianism:

- Trump is going after witnesses for testifying to Co…"	en	
1225679099089174528	RT @BJP4India: Dr. @drharshvardhan, a respected Parliamentarian, condemned Rahul Gandhi’s ‘dande’ remark against PM Modi. Here’s how Congre…	en	दमण🌏 
1225679098019602432	RT @ANI: Parliamentary Affairs Minister Prahlad Joshi on scuffle in Lok Sabha: After Rahul Gandhi's instigation, they thought of showing th…	en	Motihari, India
1225679097952473088	RT @IminHisbook: Dangerous territory was when Bill lied to Congress &amp; was aquitted. Or when Benghazi was overrun while you ignored their pl…	en	New York, USA
1225679094169227264	"RT @robsmithonline: I shared mine testifying in Congress yesterday. 

This is @AOC veiled swipe at my testimony of being a poor kid who lif…"	en	Orange County, California
1225679089945608192	@notthelastgirl @DonQuixokie True but congress depends largely on agencies like the FBI to gather the information.… https://t.co/bbEiaH7ZFX	en	California, USA
1225679089895297024	RT @VikramMotwane: Yesterday was an exceptional day for our PM even by his standards. Used a fake news article to detain a former CM and th…	en	World :)
1225679088968298496	"@weaponx100 @webdeezyns @facepainter1219 @CNNPolitics Wrong again sir:

The highest rank attainable in the Air Forc… https://t.co/4Zrr1noFBi"	en	Tennessee, USA- TRUMP COUNTRY
1225679082391666688	RT @free_thinker: Hello @sambitswaraj, the amount of misinfo you've circulated through your twitter account in the run up-to Delhi election…	en	Delhi,Bengaluru 🇮🇳
1225679077354307584	RT @PMc4031: .#UkraineFinalpiece - global story. Senators &amp; Congress, please listen up! Watch Glenn Beck's new release from tonight, STAT.…	en	Baltimore, MD
1225679077127770118	@vibhor_anand @INCDelhi Sooner the tubelight is replaced better for Congress	en	Haryana, India
1225679076226031616	RT @drtapeshwarsehg: I will vote for congress. It's about my ideology.	en	केरल, भारत 
1225679070383394816	"RT @jebeess34: New Way Forward Act?

What does it do?

REMOVES ALL CRIMINAL background information on Illegal aliens within 90 days of the…"	en	Los Angeles, CA
1225679066864336896	Parliamentary Affairs Minister Prahlad Joshi on scuffle in Lok Sabha: After Rahul Gandhi's instigation, they though… https://t.co/b0VuVciGLK	en	New Delhi, India
1225679065522171904	RT @BJP4India: Dr. @drharshvardhan, a respected Parliamentarian, condemned Rahul Gandhi’s ‘dande’ remark against PM Modi. Here’s how Congre…	en	
1225679064968523779	RT @BJP4India: Dr. @drharshvardhan, a respected Parliamentarian, condemned Rahul Gandhi’s ‘dande’ remark against PM Modi. Here’s how Congre…	en	India
1225679064494563328	"@eatmemn @JulieSmithM @lindee1364 Wait til you guys hear the latest- congress passes laws, not POTUS.

No UBI witho… https://t.co/Zlz3NZFsVR"	en	Los Angeles, CA
1225679063341076480	RT @RawStory: Congress needs to ‘make it rain subpoenas’ to find out how many Trump investigations Bill Barr has squashed: Ex-prosecutor @g…	en	Amsterdam 
1225679062078648325	RT @vibhor_anand: If @INCDelhi manages to get 1 seat the credit of reviving Congress in Delhi would go to the great Tube Light....	en	
1225679056672190470	"RT @kylegriffin1: Republican Vermont Gov. Phil Scott says Trump abused his power and shouldn't be in office.

""I believe that the president…"	en	
1225679056131088384	RT @JewhadiTM: It wasn’t your job to hold @POTUS accountable. It’s Congress’s job - not the job of the FBI, a subordinate law-enforcement a…	en	Raleigh, NC
1225679051060154369	RT @45rapedkatie5: Should A.G Barr be arrested for lying to Congress and redacting Mueller report in Donald Trump favor?⏬⏬ https://t.co/Vd8…	en	Asheville, NC
1225679050498117638	RT @Marissa_Jae: Sampling of signs here. People are angry. They interrupted speakers to call for a revolution and denounce Trump and GOP me…	en	
1225679049986473984	RT @politico: Sen. Chris Murphy (D-Conn.) is requesting the Government Accountability Office review whether the Trump administration is imp…	en	Underwear Of Alan Dershowitz# 
1225679049617362944	RT @lgadbery: I saw people tweeting about this and had to check it out and listen for myself. Holy wow. No thanks. Read it at https://t.co/…	en	Kentucky, USA
1225679046215815171	RT @glennkirschner2: Desperate plea to Congress: the Trump administration refused to turn over documents that would prove Trump’s crimes &amp;…	en	
1225679043061616652	RT @narendramodi: It is wise of the Congress to keep talking about India’s Constitution. After all, they have trampled over it so many time…	en	भारत माता की गोद मे 
1225679035402842116	"RT @ABC: Speaker Nancy Pelosi says that instead of giving a State of the Union address, Pres. Trump used ""the Congress of the United States…"	en	Fleming Island, FL
1225679034857619456	RT @LouDobbs: Triumphant Trump. @RepMattGaetz says @POTUS’ impeachment vindication will result in a Republican-led Congress &amp; presidency af…	en	
1225679034165547010	"RT @i_theindian: Congress Rajya Sabha MP Viplove Thakur tears into communal bigot Narendra Modi.

#GetWellSoonModi

https://t.co/Q90MFSjV6x"	en	
1225679033813225472	RT @The_NewArab: ‘Six months after the Constitutional Declaration was signed and the three-year democratic transition started, former ‘popu…	en	Khartoum
1225679031942578178	"RT @MehekF: Congress made them, u changed the furniture. 
#Vote4Congress"	en	Dubai, United Arab Emirates
1225679029975433216	RT @MikeGrunwald: I went to an obscure hearing today in the Danish Parliament. It blew my mind, not because of the substance, but because t…	en	Oklahoma, USA
1225679028348018688	If everyone in Congress was as smart and detail-oriented as @RepKatiePorter , I’m not sure I’d ever be able to find… https://t.co/iB8VHegFXh	en	
1225679026670329856	RT @BillKristol: I’ve now had a chance to see bits of and skim through Trump’s East Room speech. Appalling. But what of all those people—me…	en	Portland, OR
